日期,美元,欧元,日元,港元,英镑,林吉特,卢布,澳元,加元,新西兰元,新加坡元,瑞士法郎,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2017/10/23,662.05,779.44,5.8149,84.855,873.96,63.742,868.62,517.5,524.69,460.01,486.25,672.56,206.6,17095,55.42,56.586,3946.58,54.297,95.48,123.32,120.62,55.612,286.37,-
2017/10/24,662.68,778.96,5.8442,84.961,875.07,63.907,867.69,517.79,524.37,462.71,486.97,673.22,206.76,17038,55.426,56.592,3953.65,54.278,95.56,123.72,120.73,56.058,287.87,-
2017/10/25,663.22,780.19,5.8234,85.009,871.23,63.78,868.69,515.62,523.57,457.98,486.81,669.72,207.26,17021,55.356,56.521,3970.28,54.391,95.4,123.92,120.68,56.409,289.86,-
2017/10/26,662.88,783.6,5.8362,84.951,880.13,63.82,870.79,510.68,517.86,456.08,487.63,670.4,212.39,16985,55.388,56.556,3957.02,54.143,94.99,123.86,120.84,56.675,288.21,-
2017/10/27,664.73,773.56,5.8282,85.19,873.01,63.65,871.02,509.19,517.56,454.58,485.97,666.38,214.03,16976,55.211,56.371,4010.23,54.94,96.18,125.75,123.08,57.426,288.63,-
2017/10/30,664.87,771.58,5.8455,85.199,873.22,63.792,873.7,509.79,518.21,456.09,486.86,666.12,212.15,16957,55.244,56.404,4020.26,55.023,96.43,125.78,122.74,56.994,288.06,-
2017/10/31,663.97,773.33,5.87,85.128,876.82,63.77,872.53,510.77,517.54,456.11,488.07,667.14,211.71,16925,55.321,56.487,4021.19,54.977,96.24,125.82,122.82,56.951,290.02,-
2017/11/1,663,772.5,5.8324,84.985,881.04,63.828,878.96,507.44,514.26,456.97,486.63,664.56,213.07,16873,55.396,56.562,4029.56,54.88,96.33,126.3,123.15,57.151,289.21,-
2017/11/2,661.96,769.85,5.8016,84.851,877.57,63.873,880.4,508.48,514.35,456.57,486.49,660.4,212.42,16836,55.48,56.652,4035.98,54.997,96.68,126.86,123.02,57.646,288.32,-
2017/11/3,660.72,770.25,5.7947,84.687,862.38,64.005,881.74,509.18,515.76,456.82,486.17,661.21,211.61,16841,55.587,56.759,4035.1,54.986,96.63,127.06,123.14,57.522,287.39,-
2017/11/6,662.47,769.28,5.8022,84.903,866.58,63.912,889.13,506.82,519.22,457.66,485.57,662.3,214.41,16831,55.429,56.597,4036.78,55.153,96.72,127.24,123.22,58.621,289.29,-
2017/11/7,662.16,768.77,5.8199,84.873,872.17,63.845,880.87,508.87,520.82,459.61,486.17,663.71,212.99,16805,55.474,56.641,4044.7,55.136,96.81,126.82,122.87,57.86,287.65,-
2017/11/8,662.77,768.94,5.8283,84.931,873.09,63.788,893.79,507.32,519.44,458.04,486.31,663.86,214.43,16794,55.416,56.588,4046.9,55.191,96.79,126.49,123.09,58.61,288.7,-
2017/11/9,663.25,768.84,5.8243,85.082,869.74,63.726,893.1,509.23,521.15,461.31,486.99,663.33,213.41,16807,55.379,56.547,4055.42,55.093,96.81,126.37,123.03,58.285,288.03,-
2017/11/10,662.82,771.93,5.8484,84.986,871.08,63.385,894.2,509.08,522.75,460.19,487.76,666.74,214.98,16853,55.419,56.589,4040.62,54.82,96.4,126.36,122.65,58.348,287.3,-
2017/11/13,663.47,773.33,5.8376,85.031,872.03,63.178,892.93,507.43,522.8,459.27,487.56,665.84,216.91,16864,55.361,56.528,4028.47,54.619,96.19,125.99,122.67,58.242,287.94,-
2017/11/14,663.99,774.47,5.8432,85.117,870.93,63.111,894.48,505.84,521.29,458,487.53,666.33,217.93,16868,55.312,56.48,4023.37,54.677,96.05,126.31,123.04,58.282,287.89,-
2017/11/15,662.63,781.85,5.8455,84.914,872.43,63.2,910.11,505.46,520.51,455.8,487.83,669.79,216.78,16838,55.409,56.58,3988.54,54.36,95.18,126.72,123.45,58.685,289.08,-
2017/11/16,662.86,780.76,5.8738,84.902,873.2,62.99,908.07,503.15,519.36,455.39,488.42,670.39,217.3,16720,55.413,56.578,3996.77,54.332,95.33,127.28,124.37,58.574,290.24,-
2017/11/17,662.77,780.28,5.8603,84.868,874.68,62.976,900.24,502.79,519.66,454.23,488.71,666.85,213.55,16556,55.42,56.586,3996.54,54.334,95.38,126.77,123.93,58.295,287.47,-
2017/11/20,662.71,778.21,5.912,84.832,875.44,62.739,892.39,500.77,518.43,450.94,488.59,670.05,211.06,16527,55.431,56.595,4006.18,54.381,95.62,127.47,124.64,58.363,285.81,-
2017/11/21,663.56,778.72,5.8936,84.95,878.5,62.534,894.93,501.04,517.86,452.09,488.92,668.01,211.72,16536,55.35,56.519,4011.42,54.309,95.54,127.83,124.99,59.182,286.24,-
2017/11/22,662.9,778.36,5.8993,84.868,878.04,62.345,891.83,502.66,518.73,453.56,489.67,668.99,210.85,16472,55.404,56.573,4025.22,54.213,95.62,127.16,123.92,59.752,283.83,-
2017/11/23,660.21,780.35,5.9351,84.519,879.34,62.193,884.62,502.69,519.68,453.99,490.24,672.16,209.49,16452,55.637,56.81,4015.38,54.01,95.39,126.34,123.53,59.349,282.47,-
2017/11/24,658.1,779.89,5.9137,84.265,875.6,62.409,888.24,501.72,517.61,453.29,489.14,670.45,210.93,16490,55.81,56.987,4006.3,53.98,95.44,126.06,123.59,59.598,282.99,-
2017/11/27,658.74,785.34,5.9026,84.377,877.99,62.46,885.65,501.37,518.24,452.74,489.2,672.01,213.43,16479,55.757,56.93,3970.95,53.599,94.74,125.75,123.51,59.946,281.77,-
2017/11/28,659.44,784.81,5.9364,84.525,878.53,62.4,886.44,501.55,516.83,456.22,489.85,672.07,208.57,16523,55.703,56.874,3960.02,53.627,94.81,125.72,123.52,59.246,281.72,-
2017/11/29,660.11,782.1,5.9154,84.599,881.79,62.138,884.28,501.68,515.17,455.1,490.49,670.89,207.04,16415,55.641,56.815,3973.17,53.733,95.16,126.39,124.76,60.056,280.78,-
2017/11/30,660.34,782.52,5.8945,84.577,885.67,61.815,887.51,499.81,513.26,453.03,490.1,670.72,206.94,16346,55.623,56.796,3986.81,53.697,95.11,126.74,124.95,59.925,281.15,-
2017/12/1,660.67,786.21,5.8682,84.588,893.8,61.899,884.69,499.46,512.35,451.13,489.84,671.6,207.76,16460,55.591,56.762,3981.48,53.46,94.65,126.86,125.93,59.298,282.24,-
2017/12/4,661.05,784.62,5.8628,84.617,892.61,61.876,890.61,501.9,520.21,453.59,490.32,674.34,208.24,16424,55.564,56.735,3998.26,53.623,94.84,126.69,125.45,59.328,282.22,-
2017/12/5,661.13,784.6,5.8762,84.571,890.82,61.388,888.92,502.84,521.44,454.3,490.81,671.4,204.56,16443,55.554,56.726,3997.89,53.63,94.85,127.36,125.85,58.613,281.5,-
2017/12/6,661.63,782.36,5.8782,84.666,887.68,61.44,888.33,502.77,521.22,454.9,490.98,669.89,203.31,16424,55.514,56.683,4013.38,53.797,95.1,126.43,124.85,58.074,283.65,-
2017/12/7,661.95,781.21,5.8947,84.727,885.98,61.581,894.28,500.65,517.59,455.4,490.64,668.85,204.41,16524,55.482,56.656,4021.61,53.918,95.24,127.26,124.89,58.162,285,-
2017/12/8,662.18,779.41,5.8498,84.8,891.99,61.716,894.9,497.25,514.99,452.08,489.85,665.67,207.37,16520,55.463,56.635,4038.74,53.998,95.48,128.18,125.59,58.354,286.38,-
2017/12/11,661.52,778.7,5.826,84.721,885.88,61.749,893.25,496.65,514.36,452.8,489.1,666.3,206.76,16510,55.522,56.691,4029.52,53.897,95.57,127.87,125.46,58.017,286.47,-
2017/12/12,661.62,779.14,5.8267,84.733,882.97,61.592,890.95,498.11,514.67,457.08,489.69,667.31,205.69,16465,55.516,56.683,4036.57,53.912,95.53,128.48,126.61,57.95,288.01,-
2017/12/13,662.51,777.79,5.8338,84.866,882.25,61.559,894.51,500.8,514.7,459.67,489.74,668.17,206.35,16492,55.437,56.607,4034.29,54.102,95.67,127.1,125.93,58.06,289.48,-
2017/12/14,660.33,781.92,5.8579,84.608,885.85,61.827,886.4,504.41,515.14,463.21,490.52,670.01,203.91,16448,55.627,56.8,4026.32,54.005,95.25,127.34,125.88,57.789,288.16,-
2017/12/15,661.13,778.38,5.8837,84.648,887.84,61.735,889.52,506.7,516.62,461.9,491.09,668.43,204.21,16471,55.561,56.73,4038,54.261,95.64,127.68,125.5,58.804,289.15,-
2017/12/18,661.62,777.07,5.8713,84.691,881.09,61.68,889.31,505.95,514.03,463.13,490.3,667.64,197.82,16469,55.515,56.685,4041.38,54.186,95.79,128.6,126.79,58.316,288.99,-
2017/12/19,660.98,778.8,5.8725,84.559,884.43,61.752,887.5,506.63,513.69,462.42,490.32,670.6,192.58,16447,55.568,56.741,4022.72,54.006,95.57,127.63,126.48,57.94,288.63,-
2017/12/20,660.66,782.26,5.8513,84.501,884.52,61.755,889.67,506.07,513.24,460.84,490.53,670.61,192.65,16427,55.591,56.766,4000.03,53.717,95.15,127.14,126.42,58.03,290.77,-
2017/12/21,657.95,781.49,5.8056,84.116,879.71,61.873,892.76,504.49,512.83,461.05,489.6,666.97,193.58,16430,55.816,56.994,4004.56,53.821,95.28,127.62,127.79,58.07,292.35,-
2017/12/22,658.21,780.41,5.8069,84.15,880.83,61.95,887.94,507.2,516.67,461.8,489.57,665.92,193.83,16429,55.793,56.976,3997.99,53.768,95.35,127.35,127.11,58.045,295.85,-
2017/12/25,656.83,778.72,5.7975,84.002,877.94,62.079,887.83,506.66,516.27,460.6,488.79,663.96,192.05,16415,55.912,57.095,3995.94,53.885,95.6,126.98,126.75,58.027,300.45,-
2017/12/26,654.16,776.56,5.7734,83.745,874.8,62.334,887.43,505.02,513.97,459.59,486.72,661.65,192.73,16478,56.141,57.328,4013.36,54.018,95.86,127.35,127.15,58.169,301.84,-
2017/12/27,654.21,775.8,5.7795,83.734,874.86,62.407,881.26,505.62,515.64,460.02,486.98,661.06,191.08,16439,56.137,57.324,4017.33,54.125,95.97,127.65,127.02,58.209,303.67,-
2017/12/28,654.12,778.37,5.7788,83.733,877.08,62.386,881.79,508.63,517.01,462.59,488.2,663.71,187.47,16402,56.144,57.329,3985.21,53.833,95.65,126.38,126.33,58.342,301.42,-
2017/12/29,653.42,780.23,5.7883,83.591,877.92,62.224,881.4,509.28,520.09,463.27,488.31,667.79,189.5,16369,56.212,57.397,3973,53.576,95.43,126.24,126.24,57.834,301.65,-
2018/1/2,650.79,781.98,5.773,83.231,879.63,62.142,886.33,507.87,518.42,461.69,487,667.98,190.25,16383,56.44,57.626,3970.45,53.414,95.21,125.7,125.87,58.243,302.11,-
2018/1/3,649.2,783.26,5.7849,83.058,882.69,61.925,885.25,508.47,519.09,460.85,488.49,668.22,191.63,16364,56.581,57.772,3948.46,53.148,95.05,125.7,125.12,58.033,300.78,-
2018/1/4,650.43,780.96,5.7748,83.2,878.75,61.722,879.22,509.01,518.65,460.84,488.89,665.57,190.12,16374,56.468,57.658,3951.06,53.1,95.31,125.76,124.65,58.145,297.69,-
2018/1/5,649.15,783.65,5.7565,83.031,879.79,61.665,878.06,510.56,519.93,464.71,489.13,666.23,189.45,16359,56.576,57.77,3932.42,52.94,95.02,125.28,124.24,57.75,297.4,-
2018/1/8,648.32,780.58,5.7308,82.913,880.08,61.61,878.19,509.79,522.97,464.67,488.71,664.97,190.11,16379,56.652,57.846,3951.4,53.223,95.41,125.63,124.11,57.607,295.91,-
2018/1/9,649.68,777.46,5.7409,83.054,881.49,61.54,878.9,509.5,522.97,466.16,487.59,664.63,190.63,16432,56.539,57.729,3973.84,53.658,95.78,126.3,124.32,57.637,295.59,-
2018/1/10,652.07,777.7,5.7863,83.378,882.48,61.508,871.65,509.67,522.86,466.06,488.1,662.76,189.34,16410,56.325,57.515,3977.25,53.871,95.7,126.27,124.4,57.83,295.1,-
2018/1/11,651.47,778.82,5.851,83.274,880.27,61.469,876.14,511.12,519.65,469.23,488.36,666.14,190.85,16434,56.381,57.568,3972.09,53.612,95.62,125.78,123.9,58.335,296.12,-
2018/1/12,649.32,782.31,5.8375,82.997,879.48,61.354,870.43,512.34,518.56,471.93,488.74,665.65,190.72,16429,56.567,57.761,3947.92,53.291,95.23,125.17,123.31,58.122,296.18,-
2018/1/15,645.74,787.17,5.8145,82.543,886.21,61.454,877.38,510.62,518.15,468,487.04,666.42,191.7,16448,56.941,58.14,3925.4,53.039,94.69,124.67,122.81,58.221,294.5,-
2018/1/16,643.72,789.57,5.8193,82.272,887.81,61.486,875.84,512.42,517.96,469.38,486.67,668.16,191.2,16526,57.094,58.298,3910.68,52.876,94.35,124.54,122.46,59.08,293.19,-
2018/1/17,643.35,789.33,5.8293,82.226,887.64,61.383,877.81,512.75,517.54,467.72,487.26,670.65,190.66,16532,57.09,58.292,3909.04,52.86,94.36,124.88,122.33,59.045,291.63,-
2018/1/18,644.01,784.82,5.7854,82.399,890.17,61.399,883.52,513.02,517.47,467.79,485.46,667.31,191.28,16595,57.03,58.233,3931.06,53.093,94.87,125.01,122.4,59.303,290.71,-
2018/1/19,641.69,785.74,5.7812,82.067,891.68,61.481,880.97,514,517.42,468.57,486.09,669.45,188.94,16671,57.239,58.448,3923.78,52.963,94.77,124.87,122.2,58.767,289.86,-
2018/1/22,641.12,785.29,5.7888,82.013,889.84,61.4,884.26,512.52,513.21,466.64,485.4,666.24,188.24,16656,57.298,58.502,3936.06,53.204,94.8,125.28,122.55,59.736,290.4,-
2018/1/23,640.09,784.76,5.768,81.861,895.07,61.431,882.53,512.68,514.01,468.67,485.1,665.34,188.35,16699,57.38,58.59,3944.93,53.112,94.87,125.39,122.76,59.01,292.15,-
2018/1/24,639.16,786.3,5.7979,81.749,895.15,61.383,881.4,511.17,514.61,470.09,485.35,667.59,188.23,16759,57.47,58.678,3932.78,52.997,94.68,125.27,122.38,58.946,292.51,-
2018/1/25,637.24,789.96,5.832,81.514,906.61,61.245,882.9,512.86,515.9,467.31,486.92,673.52,186.53,16757,57.646,58.858,3916.86,52.606,94.29,124.53,121.75,58.778,290.83,-
2018/1/26,634.36,786.21,5.7881,81.145,897.59,61.281,883.19,509.19,512.38,463.95,483.58,673.66,187.94,16798,57.911,59.136,3932.89,52.708,94.71,124.98,122.11,59.304,293.42,-
2018/1/29,632.67,786.03,5.8212,80.923,895.05,61.167,888.87,513.12,513.54,465.22,483.82,677.36,187.51,16820,58.051,59.279,3933.29,52.629,94.72,124.44,121.52,59.301,292.25,-
2018/1/30,633.12,783.63,5.81,80.986,890.71,61.356,888.83,512.45,513.12,463.53,483.08,675.2,188.75,16885,58.03,59.253,3954.67,52.906,94.96,124.56,121.81,59.881,294.02,-
2018/1/31,633.39,785.53,5.8216,80.993,896,61.493,890.51,512.19,513.32,464.91,482.72,677.59,189.15,16946,57.988,59.21,3956.87,52.942,94.75,124.58,121.94,59.65,296.35,-
2018/2/1,630.45,782.18,5.7667,80.6,894.45,61.917,892.31,507.67,511.75,464.3,480.07,676.19,188.22,16978,58.32,59.549,3963.49,53.088,95.16,125.13,122.45,59.654,295.26,-
2018/2/2,628.85,786.41,5.7452,80.413,896.61,61.884,889.04,505.09,512.48,464.77,480.55,678.59,188.51,17044,58.434,59.666,3932.52,52.886,94.7,124.8,121.61,59.419,291.73,-
2018/2/5,630.19,783.53,5.7215,80.572,887.56,61.744,898.27,497.93,506.36,458.92,476.6,676.13,191.5,17271,58.345,59.57,3951.76,53.201,94.97,125.6,123,59.942,296.31,499.57
2018/2/6,630.72,780.35,5.772,80.65,880.04,61.883,909.75,497.02,503.17,458.75,476.82,676.38,192.12,17338,58.275,59.501,3975.61,53.31,95.4,126.46,124.24,60.032,298.3,501.91
2018/2/7,628.82,777.84,5.7323,80.419,876.48,62.264,905.36,495.81,502.28,460.49,476.27,671.17,190.03,17250,58.475,59.707,3983.32,53.451,95.71,126.54,124.38,60.005,296.46,501.78
2018/2/8,628.22,770.07,5.7446,80.359,870.83,62.294,920.14,490.94,499.44,453.16,473.56,665.56,192.23,17309,58.519,59.754,4032.38,54.15,96.66,128.8,125.98,60.624,299.32,504.29
2018/2/9,631.94,774.47,5.8192,80.815,880.57,62.139,922.67,491.94,502.04,456.48,474.71,675.52,192.26,17272,58.122,59.343,4017.64,54.108,96.08,128.29,125.26,60.518,298.68,504.06
2018/2/12,630.01,771.83,5.7935,80.57,870.42,62.506,926.3,492.32,500.03,456.32,474.27,670.25,190.87,17220,58.314,59.541,4045.79,54.238,96.49,128.5,126.64,60.608,297.22,503.1
2018/2/13,632.47,777.4,5.8159,80.876,875.69,62.245,914.26,496.84,502.74,459.19,478,673.6,188.32,17140,58.074,59.297,4010.29,53.597,95.77,127.44,125.09,60.047,294.1,499.96
2018/2/14,634.28,783.43,5.885,81.094,880.68,62.045,908.96,498.61,503.81,461.62,479.49,678.21,188.63,17105,57.907,59.127,3981.81,53.177,95.1,126.57,124.09,60.044,293.97,496.33
2018/2/22,635.3,779.66,5.904,81.19,883.7,61.482,893.73,495.46,500.33,464.65,479.55,676.61,183.8,16979,57.818,59.037,4005.48,53.509,95.47,127.86,123.88,59.726,296.45,497.09
2018/2/23,634.82,782.76,5.9465,81.139,885.95,61.627,890.24,497.62,499.61,465.28,481.37,680.67,183.54,17026,57.858,59.071,3996.44,53.426,95.15,127.88,123.66,59.607,293.23,495.81
2018/2/26,633.78,778.92,5.9225,81.009,885.34,61.786,887.42,496.74,501.19,461.67,479.93,676.67,182.59,16991,57.957,59.175,4018.9,53.603,95.62,129.05,123.9,59.783,292.9,495.87
2018/2/27,631.46,777.56,5.8963,80.714,881.33,61.801,881.41,495.57,497.58,460.28,479.43,672.62,183.17,16976,58.18,59.406,4034.8,53.649,95.81,129.21,123.94,59.99,295.82,495.73
2018/2/28,632.94,773.55,5.8872,80.858,879.39,61.839,890.51,492.93,495.16,457.53,477.4,673.33,185.25,17048,58.102,59.326,4060.3,53.943,96.24,130.03,124.44,60.349,298,497.84
2018/3/1,633.52,772.29,5.9413,80.939,871.25,61.838,889.71,491.55,493.63,456.35,477.93,670.69,186.21,17128,57.979,59.201,4063.57,54.073,96.41,130.9,124.72,60.022,297.32,497.15
2018/3/2,633.34,777.02,5.9655,80.913,872.32,61.938,895.23,491.46,493.55,459.74,478.95,672.71,187.3,17069,57.989,59.211,4035.09,53.907,95.85,130.21,123.79,60.15,297.62,496.55
2018/3/5,634.31,781.03,6.0088,80.992,874.62,61.471,895.36,491.92,491.95,458.72,480.7,676.73,188.04,17018,57.903,59.123,4014.49,53.62,95.31,130.07,122.73,60.068,296.91,495.42
2018/3/6,633.86,782.11,5.9651,80.934,877.89,61.556,889.39,492.56,488.49,458.15,480.92,674.34,186.67,17011,57.944,59.169,4017.92,53.566,95.26,130.34,123.34,60.115,296.39,495.46
2018/3/7,632.94,785.93,5.9931,80.802,879.68,61.606,899.49,492.75,489.77,460.9,480.11,674.52,186.93,16898,58.027,59.252,3981.01,53.29,94.79,129.74,122.86,60.005,297.87,495.29
2018/3/8,632.39,784.92,5.9602,80.718,879.14,61.707,898.46,494.78,489.93,460.56,481.15,670.27,187.17,16888,58.081,59.303,3979.04,53.652,94.93,130.07,123.47,60.155,295.83,495.33
2018/3/9,634.51,780.89,5.9641,80.923,876.03,61.6,899.52,494.11,492.02,460.64,481.56,666.97,187.66,16875,57.887,59.109,3992.6,53.839,95.37,130.3,123.58,60.258,293.61,494.36
2018/3/12,633.33,779.56,5.9244,80.795,877.39,61.698,895.59,497.73,494.16,462.54,481.16,665.91,186.68,16846,57.992,59.215,3996.46,53.762,95.57,130.2,122.83,60.168,294.04,494.52
2018/3/13,632.18,780.02,5.9459,80.635,879.06,61.74,899.13,497.62,492.21,461.57,481.69,667.29,187.02,16847,58.1,59.327,3998.11,53.899,95.5,130.33,122.49,60.807,294.03,494.96
2018/3/14,632.05,783.25,5.9352,80.611,883.12,61.637,902.94,496.65,487.67,463.2,481.94,669.85,186.62,16879,58.108,59.331,3979.36,53.777,95.09,129.97,122.4,61.246,294.3,493.88
2018/3/15,631.41,781.31,5.9446,80.532,881.91,61.829,904.55,497.44,487.37,461.82,482.36,668.39,186.46,16854,58.17,59.396,3984.93,53.779,95.35,129.57,122.39,61.466,294.46,493.35
2018/3/16,633.4,779.26,5.9589,80.772,882.45,61.885,908.35,493.38,485.29,460.36,481.68,665.63,187.8,16887,57.998,59.219,3992.34,54.06,95.55,129.19,121.81,61.517,295.24,493.05
2018/3/19,633.2,777.64,5.9751,80.731,882.77,61.739,907.87,488.63,483.56,457.43,480.39,664.53,189.09,16887,58.01,59.231,3999.78,54.253,95.78,129.43,122,61.917,295.29,492.92
2018/3/20,632.46,780.38,5.9672,80.636,887.03,61.899,913.27,487.32,483.4,457.59,480.39,665.05,190.12,16945,58.07,59.288,3988.4,54.123,95.45,129.1,122.09,62.324,295.89,493.29
2018/3/21,633.96,776.53,5.9519,80.809,887.82,61.813,907.88,487.53,484.97,455.16,480.53,663.22,188.77,16897,57.94,59.155,4011.13,54.458,95.92,129.61,122.1,62.044,295.9,492.24
2018/3/22,631.67,780.2,5.9626,80.509,893.47,62.015,899.96,490.95,489.79,456.62,481.47,666.01,187.07,16911,58.145,59.362,3991.38,54.168,95.49,129.59,121.67,61.873,292.05,493.29
2018/3/23,632.72,779.75,6.0361,80.621,892.92,61.845,905.95,487.06,489.35,456.81,480.75,668.59,187.84,17021,58.052,59.272,4002.31,54.166,95.51,130.25,122.35,62.943,295.21,494.14
2018/3/26,631.93,781.36,6.0297,80.52,894.35,61.971,904.85,487.41,490.77,457.95,480.77,667.47,185.08,17116,58.121,59.341,4003.69,54.168,95.34,130.41,122.67,63.011,292.79,493.76
2018/3/27,628.16,782.18,5.954,80.047,893.89,61.974,912.22,486.54,488.85,458.24,479.94,664.46,185.42,17163,58.49,59.715,4000.29,53.977,95.17,130.34,122.2,63.155,291.99,495.86
2018/3/28,627.85,779.1,5.9559,80.019,890.15,61.677,913.3,482.32,487.45,456.24,479.29,663.5,185.62,17096,58.503,59.73,4015.73,54.066,95.64,131.09,122.86,63.393,292.94,497.19
2018/3/29,630.46,775.98,5.9011,80.349,887.47,61.342,916.48,482.7,488,454.12,480,658.99,186.67,16954,58.256,59.483,4025,54.182,96.01,132.53,124.68,63.653,290.45,496.18
2018/3/30,628.81,773.78,5.9066,80.125,881.91,61.501,910.61,483.25,487.88,454.56,479.5,657.8,188.27,16944,58.408,59.637,4037.69,54.411,96.38,132.95,124.66,62.736,289.16,496.97
2018/4/2,627.64,772.99,5.9047,79.969,880.87,61.559,910.65,482.42,486.77,453.96,478.68,657.54,188.45,16910,58.517,59.75,4041.53,54.511,96.43,133.04,125.15,63.021,289.95,496.9
2018/4/3,628.33,772.74,5.9395,80.058,882.77,61.469,913.58,481.47,486.5,453,478.68,658.01,188.65,16832,58.459,59.686,4044.27,54.473,96.39,133.62,125.59,63.329,290.26,497.08
2018/4/4,629.26,772.06,5.9075,80.174,884.83,61.42,915.15,483.38,491.52,456.87,479.71,656.27,187.94,16776,58.374,59.601,4039.21,54.308,96.49,133.4,124.54,63.43,289.59,495.76
2018/4/9,631.14,774.12,5.9014,80.414,889.15,61.337,921.17,484.74,493.97,459.27,479.34,657.74,190.64,16943,58.196,59.42,4030.93,54.215,96.17,132.97,124.21,64.152,289.98,495.38
2018/4/10,630.71,777.31,5.9104,80.352,891.41,61.312,961.75,485.5,496.51,461.02,480.94,659.71,191.67,16959,58.231,59.459,4006.41,53.94,95.8,132.5,123.44,64.647,290.98,495.49
2018/4/11,629.11,777.66,5.8697,80.145,891.81,61.463,1001.42,488.3,499.43,463.59,480.48,657.55,191.43,16947,58.393,59.624,4003.4,53.867,95.77,131.95,123.95,65.412,290.29,496.21
2018/4/12,628.34,777.16,5.8808,80.048,891.08,61.659,995.65,487.6,499.65,462.55,479.89,656.01,190.34,16983,58.472,59.698,4007.68,53.847,95.82,132.54,123.54,65.931,289.91,495.89
2018/4/13,628.98,774.98,5.8617,80.126,894.67,61.685,986.4,487.73,499.39,463.79,479.06,653.27,191.75,17020,58.437,59.664,4016.53,53.922,96.09,133.73,123.54,65.461,289.29,496.53
2018/4/16,628.84,775.22,5.8487,80.107,895.23,61.682,998.69,488.55,498.77,462.15,478.92,652.64,192.16,17037,58.427,59.654,4008.95,53.759,96.07,134.78,123.64,65.129,287.22,496.38
2018/4/17,627.71,777,5.8578,79.965,899.78,61.874,975.28,488.08,499.25,462.15,479.07,653.76,192,17059,58.532,59.763,3991.73,53.447,95.86,134.12,123.82,65.314,286.94,497.1
2018/4/18,628.17,776.82,5.8661,80.023,897.74,61.918,979.73,487.75,500.07,460.83,478.9,649.56,190.86,16976,58.483,59.711,3995.06,53.582,95.87,133.79,123.59,65.22,287.24,496.8
2018/4/19,628.32,777.57,5.8557,80.047,892.23,61.833,968.98,489.24,497.42,459.85,479.57,648.69,189.83,16991,58.467,59.701,3992.3,53.541,95.78,133.72,123.52,63.976,287.82,497.09
2018/4/20,628.97,776.11,5.853,80.142,885.48,61.826,970.18,485.72,496.44,456.34,479.14,647.17,190.44,16979,58.429,59.658,3997.26,53.669,95.95,133.72,123.95,64.361,293.48,497.1
2018/4/23,630.34,773.59,5.8456,80.349,882.5,61.832,974.74,483.11,493.62,454.03,478.31,645.78,191.94,16985,58.305,59.529,4016.5,53.989,96.27,134.14,124.28,64.713,294.12,497.4
2018/4/24,632.29,771.32,5.8095,80.615,880.52,61.694,978.97,480.35,491.81,451.64,476.66,645.9,195.22,17046,58.141,59.365,4046.31,54.486,96.54,134.78,124.88,65.032,299.78,499.17
2018/4/25,630.66,771.44,5.7936,80.372,881.97,61.944,975.66,479.23,491.6,448.26,476.83,643.96,195.73,17074,58.263,59.49,4052.14,54.56,96.55,134.98,125.3,64.818,298.39,498.87
2018/4/26,632.83,769.85,5.7823,80.648,881.6,61.792,986.66,479.06,492.85,447.58,476.37,643.72,196.72,17087,58.064,59.284,4067.09,54.895,96.76,135.26,125.92,64.525,298.03,498.43
2018/4/27,633.93,767.14,5.7967,80.785,881.75,61.832,990.43,478.7,492.28,447.45,477.11,640.56,195.6,17026,57.966,59.187,4076.28,55.113,97.13,136.63,126.1,64.219,296.3,498.72
