ÈÕÆÚ,USD/CNY,VIX,USD/CNY
2012/6/29,6.3249,17.08,6.3249
2012/7/2,6.3146,16.74,6.3146
2012/7/3,6.3178,16.66,6.3178
2012/7/5,6.3193,17.5,6.3193
2012/7/6,6.3249,17.1,6.3249
2012/7/9,6.3293,17.98,6.3293
2012/7/10,6.3195,18.72,6.3195
2012/7/11,6.3209,17.95,6.3209
2012/7/12,6.3215,18.33,6.3215
2012/7/13,6.3247,16.74,6.3247
2012/7/16,6.3208,17.11,6.3208
2012/7/17,6.3167,16.48,6.3167
2012/7/18,6.314,16.16,6.314
2012/7/19,6.3126,15.45,6.3126
2012/7/20,6.3112,16.27,6.3112
2012/7/23,6.327,18.62,6.327
2012/7/24,6.3339,20.47,6.3339
2012/7/25,6.3429,19.34,6.3429
2012/7/26,6.3381,17.53,6.3381
2012/7/27,6.3325,16.7,6.3325
2012/7/30,6.3303,18.03,6.3303
2012/7/31,6.332,18.93,6.332
2012/8/1,6.3305,18.96,6.3305
2012/8/2,6.3392,17.57,6.3392
2012/8/3,6.3421,15.64,6.3421
2012/8/6,6.3353,15.95,6.3353
2012/8/7,6.3332,15.99,6.3332
2012/8/8,6.3378,15.32,6.3378
2012/8/9,6.3387,15.28,6.3387
2012/8/10,6.3447,14.74,6.3447
2012/8/13,6.3456,13.7,6.3456
2012/8/14,6.3443,14.85,6.3443
2012/8/15,6.3482,14.63,6.3482
2012/8/16,6.3495,14.29,6.3495
2012/8/17,6.3449,13.45,6.3449
2012/8/20,6.3478,14.02,6.3478
2012/8/21,6.3418,15.02,6.3418
2012/8/22,6.3348,15.11,6.3348
2012/8/23,6.3316,15.96,6.3316
2012/8/24,6.3305,15.18,6.3305
2012/8/27,6.3392,16.35,6.3392
2012/8/28,6.3411,16.49,6.3411
2012/8/29,6.3391,17.06,6.3391
2012/8/30,6.3435,17.83,6.3435
2012/8/31,6.3449,17.47,6.3449
2012/9/4,6.3402,17.98,6.3402
2012/9/5,6.346,17.74,6.346
2012/9/6,6.3439,15.6,6.3439
2012/9/7,6.3412,14.38,6.3412
2012/9/10,6.3375,16.28,6.3375
2012/9/11,6.3391,16.41,6.3391
2012/9/12,6.3355,15.8,6.3355
2012/9/13,6.3338,14.05,6.3338
2012/9/14,6.3317,14.51,6.3317
2012/9/17,6.3295,14.59,6.3295
2012/9/18,6.3353,14.18,6.3353
2012/9/19,6.3392,13.88,6.3392
2012/9/20,6.338,14.07,6.338
2012/9/21,6.3426,13.98,6.3426
2012/9/24,6.3411,14.15,6.3411
2012/9/25,6.343,15.43,6.343
2012/9/26,6.3443,16.81,6.3443
2012/9/27,6.3459,14.84,6.3459
2012/9/28,6.341,15.73,6.341
2012/10/9,6.3441,16.37,6.3441
2012/10/10,6.3449,16.29,6.3449
2012/10/11,6.3391,15.59,6.3391
2012/10/12,6.3264,16.14,6.3264
2012/10/15,6.3112,15.27,6.3112
2012/10/16,6.3106,15.22,6.3106
2012/10/17,6.3028,15.07,6.3028
2012/10/18,6.3021,15.03,6.3021
2012/10/19,6.3052,17.06,6.3052
2012/10/22,6.3071,16.62,6.3071
2012/10/23,6.3078,18.83,6.3078
2012/10/24,6.3081,18.33,6.3081
2012/10/25,6.3047,18.12,6.3047
2012/10/26,6.301,17.81,6.301
2012/10/31,6.3002,18.6,6.3002
2012/11/1,6.3017,16.69,6.3017
2012/11/2,6.3045,17.59,6.3045
2012/11/5,6.3082,18.42,6.3082
2012/11/6,6.3078,17.58,6.3078
2012/11/7,6.3067,19.08,6.3067
2012/11/8,6.306,18.49,6.306
2012/11/9,6.3012,18.61,6.3012
2012/11/13,6.2891,16.65,6.2891
2012/11/14,6.2881,17.92,6.2881
2012/11/15,6.2905,17.99,6.2905
2012/11/16,6.2945,16.41,6.2945
2012/11/19,6.2975,15.24,6.2975
2012/11/20,6.2926,15.08,6.2926
2012/11/21,6.2908,15.31,6.2908
2012/11/23,6.2906,15.14,6.2906
2012/11/26,6.2884,15.5,6.2884
2012/11/27,6.2852,15.92,6.2852
2012/11/28,6.2902,15.51,6.2902
2012/11/29,6.291,15.06,6.291
2012/11/30,6.2892,15.87,6.2892
2012/12/3,6.2908,16.64,6.2908
2012/12/4,6.2885,17.12,6.2885
2012/12/5,6.2871,16.46,6.2871
2012/12/6,6.2911,16.58,6.2911
2012/12/7,6.293,15.9,6.293
2012/12/10,6.2922,16.05,6.2922
2012/12/11,6.2906,15.57,6.2906
2012/12/12,6.2883,15.95,6.2883
2012/12/13,6.2887,16.56,6.2887
2012/12/14,6.2923,17,6.2923
2012/12/17,6.2892,16.34,6.2892
2012/12/18,6.288,15.57,6.288
2012/12/19,6.2865,17.36,6.2865
2012/12/20,6.2877,17.67,6.2877
2012/12/21,6.2881,17.84,6.2881
2012/12/24,6.2913,18.59,6.2913
2012/12/26,6.2943,19.48,6.2943
2012/12/27,6.2949,19.47,6.2949
2012/12/28,6.2896,22.72,6.2896
2012/12/31,6.2855,18.02,6.2855
2013/1/4,6.2897,13.83,6.2897
2013/1/7,6.2872,13.79,6.2872
2013/1/8,6.2804,13.62,6.2804
2013/1/9,6.2814,13.81,6.2814
2013/1/10,6.2793,13.49,6.2793
2013/1/11,6.2712,13.36,6.2712
2013/1/14,6.2695,13.52,6.2695
2013/1/15,6.2691,13.55,6.2691
2013/1/16,6.2745,13.42,6.2745
2013/1/17,6.2767,13.57,6.2767
2013/1/18,6.2752,12.46,6.2752
2013/1/22,6.2796,12.43,6.2796
2013/1/23,6.2762,12.46,6.2762
2013/1/24,6.2783,12.69,6.2783
2013/1/25,6.2805,12.89,6.2805
2013/1/28,6.2818,13.57,6.2818
2013/1/29,6.2851,13.31,6.2851
2013/1/30,6.2806,14.32,6.2806
2013/1/31,6.2795,14.28,6.2795
2013/2/1,6.2819,12.9,6.2819
2013/2/4,6.286,14.67,6.286
2013/2/5,6.285,13.72,6.285
2013/2/6,6.2881,13.41,6.2881
2013/2/7,6.2898,13.5,6.2898
2013/2/19,6.2821,12.31,6.2821
2013/2/20,6.2804,14.68,6.2804
2013/2/21,6.2846,15.22,6.2846
2013/2/22,6.2871,14.17,6.2871
2013/2/25,6.2892,18.99,6.2892
2013/2/26,6.2856,16.87,6.2856
2013/2/27,6.2842,14.73,6.2842
2013/2/28,6.2779,15.51,6.2779
2013/3/1,6.2798,15.36,6.2798
2013/3/4,6.2822,14.01,6.2822
2013/3/5,6.2797,13.48,6.2797
2013/3/6,6.2745,13.53,6.2745
2013/3/7,6.2785,13.06,6.2785
2013/3/8,6.2719,12.59,6.2719
2013/3/11,6.2769,11.56,6.2769
2013/3/12,6.2746,12.27,6.2746
2013/3/13,6.2726,11.83,6.2726
2013/3/14,6.2752,11.3,6.2752
2013/3/15,6.2723,11.3,6.2723
2013/3/18,6.2741,13.36,6.2741
2013/3/19,6.2758,14.39,6.2758
2013/3/20,6.2716,12.67,6.2716
2013/3/21,6.2731,13.99,6.2731
2013/3/22,6.2711,13.57,6.2711
2013/3/25,6.2692,13.74,6.2692
2013/3/26,6.2715,12.77,6.2715
2013/3/27,6.2727,13.15,6.2727
2013/3/28,6.2742,12.7,6.2742
2013/4/1,6.2674,13.58,6.2674
2013/4/2,6.2586,12.78,6.2586
2013/4/3,6.2609,14.21,6.2609
2013/4/8,6.265,13.19,6.265
2013/4/9,6.2639,12.84,6.2639
2013/4/10,6.2548,12.36,6.2548
2013/4/11,6.2578,12.24,6.2578
2013/4/12,6.2506,12.06,6.2506
2013/4/15,6.2454,17.27,6.2454
2013/4/16,6.2408,13.96,6.2408
2013/4/17,6.2342,16.51,6.2342
2013/4/18,6.2416,17.56,6.2416
2013/4/19,6.2395,14.97,6.2395
2013/4/22,6.2415,14.39,6.2415
2013/4/23,6.236,13.48,6.236
2013/4/24,6.2384,13.61,6.2384
2013/4/25,6.23,13.62,6.23
2013/4/26,6.2208,13.61,6.2208
2013/5/2,6.2082,13.59,6.2082
2013/5/3,6.2152,12.85,6.2152
2013/5/6,6.2114,12.66,6.2114
2013/5/7,6.2083,12.83,6.2083
2013/5/8,6.198,12.66,6.198
2013/5/9,6.1925,13.13,6.1925
2013/5/10,6.2016,12.59,6.2016
2013/5/13,6.2072,12.55,6.2072
2013/5/14,6.2035,12.77,6.2035
2013/5/15,6.207,12.81,6.207
2013/5/16,6.2096,13.07,6.2096
2013/5/17,6.1997,12.45,6.1997
2013/5/20,6.1998,13.02,6.1998
2013/5/21,6.1911,13.37,6.1911
2013/5/22,6.1904,13.82,6.1904
2013/5/23,6.1947,14.07,6.1947
2013/5/24,6.1867,13.99,6.1867
2013/5/28,6.1818,14.48,6.1818
2013/5/29,6.1856,14.83,6.1856
2013/5/30,6.182,14.53,6.182
2013/5/31,6.1796,16.3,6.1796
2013/6/3,6.1806,16.28,6.1806
2013/6/4,6.1735,16.27,6.1735
2013/6/5,6.1757,17.5,6.1757
2013/6/6,6.1737,16.63,6.1737
2013/6/7,6.162,15.14,6.162
2013/6/13,6.1612,16.41,6.1612
2013/6/14,6.1607,17.15,6.1607
2013/6/17,6.1598,16.8,6.1598
2013/6/18,6.1651,16.61,6.1651
2013/6/19,6.1677,16.64,6.1677
2013/6/20,6.1698,20.49,6.1698
2013/6/21,6.1766,18.9,6.1766
2013/6/24,6.1807,20.11,6.1807
2013/6/25,6.1767,18.47,6.1767
2013/6/26,6.1779,17.21,6.1779
2013/6/27,6.1797,16.86,6.1797
2013/6/28,6.1787,16.86,6.1787
2013/7/1,6.1805,16.37,6.1805
2013/7/2,6.1773,16.44,6.1773
2013/7/3,6.1803,16.2,6.1803
2013/7/5,6.179,14.89,6.179
2013/7/8,6.1807,14.78,6.1807
2013/7/9,6.173,14.35,6.173
2013/7/10,6.1652,14.21,6.1652
2013/7/11,6.1599,14.01,6.1599
2013/7/12,6.1631,13.84,6.1631
2013/7/15,6.1663,13.79,6.1663
2013/7/16,6.1692,14.42,6.1692
2013/7/17,6.1652,13.78,6.1652
2013/7/18,6.172,13.77,6.172
2013/7/19,6.1751,12.54,6.1751
2013/7/22,6.1721,12.29,6.1721
2013/7/23,6.1702,12.66,6.1702
2013/7/24,6.1695,13.18,6.1695
2013/7/25,6.1759,12.97,6.1759
2013/7/26,6.172,12.72,6.172
2013/7/29,6.1705,13.39,6.1705
2013/7/30,6.177,13.39,6.177
2013/7/31,6.1788,13.45,6.1788
2013/8/1,6.1778,12.94,6.1778
2013/8/2,6.1817,11.98,6.1817
2013/8/5,6.1767,11.84,6.1767
2013/8/6,6.1753,12.72,6.1753
2013/8/7,6.1726,12.98,6.1726
2013/8/8,6.1703,12.73,6.1703
2013/8/9,6.1668,13.41,6.1668
2013/8/12,6.1665,12.81,6.1665
2013/8/13,6.1705,12.31,6.1705
2013/8/14,6.172,13.04,6.172
2013/8/15,6.1696,14.73,6.1696
2013/8/16,6.1666,14.37,6.1666
2013/8/19,6.169,15.1,6.169
2013/8/20,6.1697,14.91,6.1697
2013/8/21,6.1675,15.94,6.1675
2013/8/22,6.1698,14.76,6.1698
2013/8/23,6.171,13.98,6.171
2013/8/26,6.168,14.99,6.168
2013/8/27,6.1688,16.77,6.1688
2013/8/28,6.1667,16.49,6.1667
2013/8/29,6.169,16.81,6.169
2013/8/30,6.1709,17.01,6.1709
2013/9/3,6.1718,16.61,6.1718
2013/9/4,6.1729,15.88,6.1729
2013/9/5,6.1696,15.77,6.1696
2013/9/6,6.1728,15.85,6.1728
2013/9/9,6.1642,15.63,6.1642
2013/9/10,6.1612,14.53,6.1612
2013/9/11,6.1601,13.82,6.1601
2013/9/12,6.1575,14.29,6.1575
2013/9/13,6.1578,14.16,6.1578
2013/9/16,6.1554,14.38,6.1554
2013/9/17,6.1571,14.53,6.1571
2013/9/18,6.1557,13.59,6.1557
2013/9/23,6.1475,14.31,6.1475
2013/9/24,6.1485,14.08,6.1485
2013/9/25,6.1497,14.01,6.1497
2013/9/26,6.1477,14.06,6.1477
2013/9/27,6.1495,15.46,6.1495
2013/9/30,6.148,16.6,6.148
2013/10/8,6.1415,20.34,6.1415
2013/10/9,6.143,19.6,6.143
2013/10/10,6.1452,16.48,6.1452
2013/10/11,6.1458,15.72,6.1458
2013/10/14,6.1406,16.07,6.1406
2013/10/15,6.1412,18.66,6.1412
2013/10/16,6.1408,14.71,6.1408
2013/10/17,6.1431,13.48,6.1431
2013/10/18,6.1372,13.04,6.1372
2013/10/21,6.1352,13.16,6.1352
2013/10/22,6.1395,13.33,6.1395
2013/10/23,6.133,13.42,6.133
2013/10/24,6.1335,13.2,6.1335
2013/10/25,6.1333,13.09,6.1333
2013/10/28,6.1336,13.31,6.1336
2013/10/29,6.1373,13.41,6.1373
2013/10/30,6.1412,13.65,6.1412
2013/10/31,6.1425,13.75,6.1425
2013/11/1,6.1452,13.28,6.1452
2013/11/4,6.1482,12.93,6.1482
2013/11/5,6.1447,13.27,6.1447
2013/11/6,6.1475,12.67,6.1475
2013/11/7,6.145,13.91,6.145
2013/11/8,6.1355,12.9,6.1355
2013/11/11,6.139,12.53,6.139
2013/11/12,6.136,12.82,6.136
2013/11/13,6.1342,12.52,6.1342
2013/11/14,6.1315,12.37,6.1315
2013/11/15,6.1351,12.19,6.1351
2013/11/18,6.1332,13.1,6.1332
2013/11/19,6.1317,13.39,6.1317
2013/11/20,6.1305,13.4,6.1305
2013/11/21,6.1366,12.66,6.1366
2013/11/22,6.138,12.26,6.138
2013/11/25,6.1342,12.79,6.1342
2013/11/26,6.1357,12.81,6.1357
2013/11/27,6.133,12.98,6.133
2013/11/29,6.1325,13.7,6.1325
2013/12/2,6.1329,14.23,6.1329
2013/12/3,6.1352,14.55,6.1352
2013/12/4,6.13,14.7,6.13
2013/12/5,6.131,15.08,6.131
2013/12/6,6.1232,13.79,6.1232
2013/12/9,6.113,13.49,6.113
2013/12/10,6.1114,13.91,6.1114
2013/12/11,6.11,15.42,6.11
2013/12/12,6.1115,15.54,6.1115
2013/12/13,6.1148,15.76,6.1148
2013/12/16,6.1124,16.03,6.1124
2013/12/17,6.1108,16.21,6.1108
2013/12/18,6.1105,13.8,6.1105
2013/12/19,6.1183,14.15,6.1183
2013/12/20,6.1196,13.79,6.1196
2013/12/23,6.1161,13.04,6.1161
2013/12/24,6.1145,12.48,6.1145
2013/12/26,6.1156,12.33,6.1156
2013/12/27,6.105,12.46,6.105
2013/12/30,6.1024,13.56,6.1024
2013/12/31,6.0969,13.72,6.0969
2014/1/2,6.099,14.23,6.099
2014/1/3,6.1039,13.76,6.1039
2014/1/6,6.1059,13.55,6.1059
2014/1/7,6.1042,12.92,6.1042
2014/1/8,6.1079,12.87,6.1079
2014/1/9,6.1109,12.89,6.1109
2014/1/10,6.1008,12.14,6.1008
2014/1/13,6.095,13.28,6.095
2014/1/14,6.093,12.28,6.093
2014/1/15,6.1005,12.28,6.1005
2014/1/16,6.1065,12.53,6.1065
2014/1/17,6.1041,12.44,6.1041
2014/1/21,6.1066,12.87,6.1066
2014/1/22,6.1087,12.84,6.1087
2014/1/23,6.1107,13.77,6.1107
2014/1/24,6.1035,18.14,6.1035
2014/1/27,6.1022,17.42,6.1022
2014/1/28,6.1053,15.8,6.1053
2014/1/29,6.1073,17.35,6.1073
2014/1/30,6.105,17.29,6.105
2014/2/7,6.1089,15.29,6.1089
2014/2/10,6.1083,15.26,6.1083
2014/2/11,6.1069,14.51,6.1069
2014/2/12,6.1078,14.3,6.1078
2014/2/13,6.11,14.14,6.11
2014/2/14,6.107,13.57,6.107
2014/2/18,6.1073,13.87,6.1073
2014/2/19,6.1103,15.5,6.1103
2014/2/20,6.1146,14.79,6.1146
2014/2/21,6.1176,14.68,6.1176
2014/2/24,6.1189,14.23,6.1189
2014/2/25,6.1184,13.67,6.1184
2014/2/26,6.1192,14.35,6.1192
2014/2/27,6.1224,14.04,6.1224
2014/2/28,6.1214,14,6.1214
2014/3/3,6.119,16,6.119
2014/3/4,6.1236,14.1,6.1236
2014/3/5,6.1257,13.89,6.1257
2014/3/6,6.1249,14.21,6.1249
2014/3/7,6.1201,14.11,6.1201
2014/3/10,6.1312,14.2,6.1312
2014/3/11,6.1327,14.8,6.1327
2014/3/12,6.1343,14.47,6.1343
2014/3/13,6.132,16.22,6.132
2014/3/14,6.1346,17.82,6.1346
2014/3/17,6.1321,15.64,6.1321
2014/3/18,6.1341,14.52,6.1341
2014/3/19,6.1351,15.12,6.1351
2014/3/20,6.146,14.52,6.146
2014/3/21,6.1475,15,6.1475
2014/3/24,6.1452,15.09,6.1452
2014/3/25,6.1426,14.02,6.1426
2014/3/26,6.144,14.93,6.144
2014/3/27,6.1465,14.62,6.1465
2014/3/28,6.149,14.41,6.149
2014/3/31,6.1521,13.88,6.1521
2014/4/1,6.1503,13.1,6.1503
2014/4/2,6.1493,13.09,6.1493
2014/4/3,6.152,13.37,6.152
2014/4/4,6.1557,13.96,6.1557
2014/4/8,6.1527,14.89,6.1527
2014/4/9,6.149,13.82,6.149
2014/4/10,6.151,15.89,6.151
2014/4/11,6.1495,17.03,6.1495
2014/4/14,6.1531,16.11,6.1531
2014/4/15,6.1571,15.61,6.1571
2014/4/16,6.1589,14.18,6.1589
2014/4/17,6.1575,13.36,6.1575
2014/4/21,6.1591,13.25,6.1591
2014/4/22,6.161,13.19,6.161
2014/4/23,6.1599,13.27,6.1599
2014/4/24,6.1589,13.32,6.1589
2014/4/25,6.1576,14.06,6.1576
2014/4/28,6.1565,13.97,6.1565
2014/4/29,6.1556,13.71,6.1556
2014/4/30,6.158,13.41,6.158
2014/5/5,6.156,13.29,6.156
2014/5/6,6.1565,13.8,6.1565
2014/5/7,6.1542,13.4,6.1542
2014/5/8,6.1557,13.43,6.1557
2014/5/9,6.1581,12.92,6.1581
2014/5/12,6.1625,12.23,6.1625
2014/5/13,6.1636,12.13,6.1636
2014/5/14,6.1653,12.17,6.1653
2014/5/15,6.164,13.17,6.164
2014/5/16,6.1628,12.44,6.1628
2014/5/19,6.1636,12.42,6.1636
2014/5/20,6.1626,12.96,6.1626
2014/5/21,6.1645,11.91,6.1645
2014/5/22,6.1658,12.03,6.1658
2014/5/23,6.1681,11.36,6.1681
2014/5/27,6.1687,11.51,6.1687
2014/5/28,6.1694,11.68,6.1694
2014/5/29,6.1705,11.57,6.1705
2014/5/30,6.1695,11.4,6.1695
2014/6/3,6.171,11.87,6.171
2014/6/4,6.1693,12.08,6.1693
2014/6/5,6.1708,11.68,6.1708
2014/6/6,6.1623,10.73,6.1623
2014/6/9,6.1485,11.15,6.1485
2014/6/10,6.1451,10.99,6.1451
2014/6/11,6.1506,11.6,6.1506
2014/6/12,6.1516,12.56,6.1516
2014/6/13,6.1503,12.18,6.1503
2014/6/16,6.1537,12.65,6.1537
2014/6/17,6.1529,12.06,6.1529
2014/6/18,6.1559,10.61,6.1559
2014/6/19,6.1531,10.62,6.1531
2014/6/20,6.1524,10.85,6.1524
2014/6/23,6.1557,10.98,6.1557
2014/6/24,6.1545,12.13,6.1545
2014/6/25,6.1555,11.59,6.1555
2014/6/26,6.1538,11.63,6.1538
2014/6/27,6.1543,11.26,6.1543
2014/6/30,6.1528,11.57,6.1528
2014/7/1,6.1523,11.15,6.1523
2014/7/2,6.1549,10.82,6.1549
2014/7/3,6.1581,10.32,6.1581
2014/7/7,6.1658,11.33,6.1658
2014/7/8,6.1626,11.98,6.1626
2014/7/9,6.1565,11.65,6.1565
2014/7/10,6.1443,12.59,6.1443
2014/7/11,6.1469,12.08,6.1469
2014/7/14,6.1485,11.82,6.1485
2014/7/15,6.149,11.96,6.149
2014/7/16,6.1535,11,6.1535
2014/7/17,6.1564,14.54,6.1564
2014/7/18,6.1568,12.06,6.1568
2014/7/21,6.1547,12.81,6.1547
2014/7/22,6.1544,12.24,6.1544
2014/7/23,6.1572,11.52,6.1572
2014/7/24,6.1579,11.84,6.1579
2014/7/25,6.1597,12.69,6.1597
2014/7/28,6.1622,12.56,6.1622
2014/7/29,6.1615,13.28,6.1615
2014/7/30,6.1645,13.33,6.1645
2014/7/31,6.1675,16.95,6.1675
2014/8/1,6.1681,17.03,6.1681
2014/8/4,6.1661,15.12,6.1661
2014/8/5,6.1655,16.87,6.1655
2014/8/6,6.1681,16.37,6.1681
2014/8/7,6.167,16.66,6.167
2014/8/8,6.1562,15.77,6.1562
2014/8/11,6.1522,14.23,6.1522
2014/8/12,6.1517,14.13,6.1517
2014/8/13,6.1533,12.9,6.1533
2014/8/14,6.1545,12.42,6.1545
2014/8/15,6.1538,13.15,6.1538
2014/8/18,6.1528,12.32,6.1528
2014/8/19,6.1548,12.21,6.1548
2014/8/20,6.158,11.78,6.158
2014/8/21,6.1632,11.76,6.1632
2014/8/22,6.1617,11.47,6.1617
2014/8/25,6.1653,11.7,6.1653
2014/8/26,6.1663,11.63,6.1663
2014/8/27,6.1658,11.78,6.1658
2014/8/28,6.1638,12.05,6.1638
2014/8/29,6.1647,11.98,6.1647
2014/9/2,6.1684,12.25,6.1684
2014/9/3,6.1697,12.36,6.1697
2014/9/4,6.1666,12.64,6.1666
2014/9/5,6.1707,12.09,6.1707
2014/9/9,6.152,13.5,6.152
2014/9/10,6.1425,12.88,6.1425
2014/9/11,6.1453,12.8,6.1453
2014/9/12,6.1468,13.31,6.1468
2014/9/15,6.1452,14.12,6.1452
2014/9/16,6.1462,12.73,6.1462
2014/9/17,6.145,12.65,6.145
2014/9/18,6.149,12.03,6.149
2014/9/19,6.1455,12.11,6.1455
2014/9/22,6.1485,13.69,6.1485
2014/9/23,6.147,14.93,6.147
2014/9/24,6.1462,13.27,6.1462
2014/9/25,6.1497,15.64,6.1497
2014/9/26,6.1508,14.85,6.1508
2014/9/29,6.1539,15.98,6.1539
2014/9/30,6.1525,16.31,6.1525
2014/10/8,6.1493,15.11,6.1493
2014/10/9,6.1461,18.76,6.1461
2014/10/10,6.147,21.24,6.147
2014/10/13,6.1446,24.64,6.1446
2014/10/14,6.1408,22.79,6.1408
2014/10/15,6.1455,26.25,6.1455
2014/10/16,6.1395,25.2,6.1395
2014/10/17,6.1407,21.99,6.1407
2014/10/20,6.1435,18.57,6.1435
2014/10/21,6.141,16.08,6.141
2014/10/22,6.1437,17.87,6.1437
2014/10/23,6.1459,16.53,6.1459
2014/10/24,6.1467,16.11,6.1467
2014/10/27,6.1446,16.04,6.1446
2014/10/28,6.1421,14.39,6.1421
2014/10/29,6.1405,15.15,6.1405
2014/10/30,6.1457,14.52,6.1457
2014/10/31,6.1461,14.03,6.1461
2014/11/3,6.1525,14.73,6.1525
2014/11/4,6.1543,14.89,6.1543
2014/11/5,6.1503,14.17,6.1503
2014/11/6,6.1565,13.67,6.1565
2014/11/7,6.1602,13.12,6.1602
2014/11/10,6.1377,12.67,6.1377
2014/11/11,6.1413,12.92,6.1413
2014/11/12,6.1428,13.02,6.1428
2014/11/13,6.1418,13.79,6.1418
2014/11/14,6.1399,13.31,6.1399
2014/11/17,6.1409,13.99,6.1409
2014/11/18,6.143,13.86,6.143
2014/11/19,6.1397,13.96,6.1397
2014/11/20,6.1417,13.58,6.1417
2014/11/21,6.1387,12.9,6.1387
2014/11/24,6.142,12.62,6.142
2014/11/25,6.139,12.25,6.139
2014/11/26,6.1354,12.07,6.1354
2014/11/28,6.1345,13.33,6.1345
2014/12/1,6.1369,14.29,6.1369
2014/12/2,6.1325,12.85,6.1325
2014/12/3,6.1376,12.47,6.1376
2014/12/4,6.1411,12.38,6.1411
2014/12/5,6.1373,11.82,6.1373
2014/12/8,6.1282,14.21,6.1282
2014/12/9,6.1231,14.89,6.1231
2014/12/10,6.1195,18.53,6.1195
2014/12/11,6.1153,20.08,6.1153
2014/12/12,6.1184,21.08,6.1184
2014/12/15,6.1152,20.42,6.1152
2014/12/16,6.1182,23.57,6.1182
2014/12/17,6.1137,19.44,6.1137
2014/12/18,6.1195,16.81,6.1195
2014/12/19,6.1205,16.49,6.1205
2014/12/22,6.122,15.25,6.122
2014/12/23,6.123,14.8,6.123
2014/12/24,6.1247,14.37,6.1247
2014/12/26,6.1186,14.5,6.1186
2014/12/29,6.1205,15.06,6.1205
2014/12/30,6.1224,15.92,6.1224
2014/12/31,6.119,19.2,6.119
2015/1/5,6.1248,19.92,6.1248
2015/1/6,6.1256,21.12,6.1256
2015/1/7,6.1269,19.31,6.1269
2015/1/8,6.1302,17.01,6.1302
2015/1/9,6.1296,17.55,6.1296
2015/1/12,6.1233,19.6,6.1233
2015/1/13,6.1195,20.56,6.1195
2015/1/14,6.1205,21.48,6.1205
2015/1/15,6.1193,22.39,6.1193
2015/1/16,6.1188,20.95,6.1188
2015/1/20,6.1226,19.89,6.1226
2015/1/21,6.1268,18.85,6.1268
2015/1/22,6.1247,16.4,6.1247
2015/1/23,6.1342,16.66,6.1342
2015/1/26,6.1384,15.52,6.1384
2015/1/27,6.1364,17.22,6.1364
2015/1/28,6.1282,20.44,6.1282
2015/1/29,6.1335,18.76,6.1335
2015/1/30,6.137,20.97,6.137
2015/2/2,6.1385,19.43,6.1385
2015/2/3,6.1369,17.33,6.1369
2015/2/4,6.1318,18.33,6.1318
2015/2/5,6.1366,16.85,6.1366
2015/2/6,6.1261,17.29,6.1261
2015/2/9,6.1311,18.55,6.1311
2015/2/10,6.1295,17.23,6.1295
2015/2/11,6.1315,16.96,6.1315
2015/2/12,6.1333,15.34,6.1333
2015/2/13,6.1288,14.69,6.1288
2015/2/17,6.133,15.8,6.133
2015/2/25,6.1384,13.84,6.1384
2015/2/26,6.1379,13.91,6.1379
2015/2/27,6.1475,13.34,6.1475
2015/3/2,6.1513,13.04,6.1513
2015/3/3,6.1543,13.86,6.1543
2015/3/4,6.1525,14.23,6.1525
2015/3/5,6.1528,14.04,6.1528
2015/3/6,6.1533,15.2,6.1533
2015/3/9,6.1563,15.06,6.1563
2015/3/10,6.1572,16.69,6.1572
2015/3/11,6.1597,16.87,6.1597
2015/3/12,6.1617,15.42,6.1617
2015/3/13,6.1588,16,6.1588
2015/3/16,6.1615,15.61,6.1615
2015/3/17,6.1585,15.66,6.1585
2015/3/18,6.1556,13.97,6.1556
2015/3/19,6.146,14.07,6.146
2015/3/20,6.1496,13.02,6.1496
2015/3/23,6.1448,13.41,6.1448
2015/3/24,6.1398,13.62,6.1398
2015/3/25,6.141,15.44,6.141
2015/3/26,6.1375,15.8,6.1375
2015/3/27,6.1397,15.07,6.1397
2015/3/30,6.1402,14.51,6.1402
2015/3/31,6.1422,15.29,6.1422
2015/4/1,6.1434,15.11,6.1434
2015/4/2,6.1396,14.67,6.1396
2015/4/7,6.1305,14.78,6.1305
2015/4/8,6.1345,13.98,6.1345
2015/4/9,6.1338,13.09,6.1338
2015/4/10,6.137,12.58,6.137
2015/4/13,6.1395,13.94,6.1395
2015/4/14,6.1407,13.67,6.1407
2015/4/15,6.134,12.84,6.134
2015/4/16,6.1305,12.6,6.1305
2015/4/17,6.1267,13.89,6.1267
2015/4/20,6.1255,13.3,6.1255
2015/4/21,6.128,13.25,6.128
2015/4/22,6.129,12.71,6.129
2015/4/23,6.1281,12.48,6.1281
2015/4/24,6.1241,12.29,6.1241
2015/4/27,6.122,13.12,6.122
2015/4/28,6.1209,12.41,6.1209
2015/4/29,6.1169,13.39,6.1169
2015/4/30,6.1137,14.55,6.1137
2015/5/4,6.1165,12.85,6.1165
2015/5/5,6.118,14.31,6.118
2015/5/6,6.1156,15.15,6.1156
2015/5/7,6.1113,15.13,6.1113
2015/5/8,6.1147,12.86,6.1147
2015/5/11,6.1132,13.85,6.1132
2015/5/12,6.1155,13.86,6.1155
2015/5/13,6.1123,13.76,6.1123
2015/5/14,6.1093,12.74,6.1093
2015/5/15,6.1085,12.38,6.1085
2015/5/18,6.1079,12.73,6.1079
2015/5/19,6.1098,12.85,6.1098
2015/5/20,6.1125,12.88,6.1125
2015/5/21,6.1139,12.11,6.1139
