日期,USD/CNY,中美利差（10年期）,中国M2环比增速,美国M2环比增速,中国外汇储备,中国CPI,美国CPI,中美短期利差,USD/CNY
2013/10/17,6.1431,1.5046,0,0,0,0,0,2.938,6.1431
2013/10/18,6.1372,1.5225,0,0,0,0,0,2.901,6.1372
2013/10/21,6.1352,1.5095,0,0,0,0,0,2.97,6.1352
2013/10/22,6.1395,1.6195,0,0,0,0,0,2.972,6.1395
2013/10/23,6.133,1.6511,0,0,0,0,0,3.7,6.133
2013/10/24,6.1335,1.674,0,0,0,0,0,4.008,6.1335
2013/10/25,6.1333,1.703,0,0,0,0,0,4.287,6.1333
2013/10/28,6.1336,1.681,-0.006682755,0.0005,3.648083921,3.2,1.2,4.354,6.1336
2013/10/29,6.1373,1.7143,0,0,0,0,0,4.366,6.1373
2013/10/30,6.1412,1.6793,0,0,0,0,0,5.15,6.1412
2013/10/31,6.1425,1.6286,0,0,0,0,0,4.52,6.1425
2013/11/1,6.1452,1.5356,0,0,0,0,0,4.2083,6.1452
2013/11/4,6.1482,1.5701,0,0,0,0,0,4.0171,6.1482
2013/11/5,6.1447,1.5406,0,0,0,0,0,3.8347,6.1447
2013/11/6,6.1475,1.5766,0,0,0,0,0,3.58,6.1475
2013/11/7,6.145,1.6925,0,0,0,0,0,3.65,6.145
2013/11/8,6.1355,1.5676,0,0,0,0,0,3.681,6.1355
2013/11/11,6.139,1.6354,0,0,0,0,0,3.52,6.139
2013/11/12,6.136,1.6406,0,0,0,0,0,3.249,6.136
2013/11/13,6.1342,1.7468,0,0,0,0,0,3.256,6.1342
2013/11/14,6.1315,1.8076,0,0,0,0,0,4.098,6.1315
2013/11/15,6.1351,1.8976,0,0,0,0,0,4.364,6.1351
2013/11/18,6.1332,1.9959,0,0,0,0,0,4.423,6.1332
2013/11/19,6.1317,1.9602,0,0,0,0,0,3.985,6.1317
2013/11/20,6.1305,1.9182,0,0,0,0,0,3.967,6.1305
2013/11/21,6.1366,1.9129,0,0,0,0,0,3.799,6.1366
2013/11/22,6.138,1.9069,0,0,0,0,0,3.809,6.138
2013/11/25,6.1342,1.8859,0,0,0,0,0,3.757,6.1342
2013/11/26,6.1357,1.8959,0,0,0,0,0,3.656,6.1357
2013/11/27,6.133,1.8121,0.008503084,0.006,3.678759221,3,1.5,3.674,6.133
2013/11/29,6.1325,1.6152,0,0,0,0,0,3.656,6.1325
2013/12/2,6.1329,1.6842,0,0,0,0,0,3.658,6.1329
2013/12/3,6.1352,1.6572,0,0,0,0,0,3.635,6.1352
2013/12/4,6.13,1.5892,0,0,0,0,0,3.6335,6.13
2013/12/5,6.131,1.6232,0,0,0,0,0,3.613,6.131
2013/12/6,6.1232,1.6592,0,0,0,0,0,3.61,6.1232
2013/12/9,6.113,1.7003,0,0,0,0,0,3.53,6.113
2013/12/10,6.1114,1.7982,0,0,0,0,0,3.468,6.1114
2013/12/11,6.11,1.7663,0,0,0,0,0,3.43,6.11
2013/12/12,6.1115,1.7123,0,0,0,0,0,3.37,6.1115
2013/12/13,6.1148,1.6751,0,0,0,0,0,3.3521,6.1148
2013/12/16,6.1124,1.6749,0,0,0,0,0,3.357,6.1124
2013/12/17,6.1108,1.7269,0,0,0,0,0,3.38,6.1108
2013/12/18,6.1105,1.6854,0,0,0,0,0,3.498,6.1105
2013/12/19,6.1183,1.6726,0,0,0,0,0,3.756,6.1183
2013/12/20,6.1196,1.7116,0,0,0,0,0,3.837,6.1196
2013/12/23,6.1161,1.6707,0,0,0,0,0,4.425,6.1161
2013/12/24,6.1145,1.5756,0,0,0,0,0,4.065,6.1145
2013/12/26,6.1156,1.5659,0,0,0,0,0,3.921,6.1156
2013/12/27,6.105,1.5417,0.02520152,0.0051,3.722394315,2.5,1.6,3.433,6.105
2013/12/30,6.1024,1.5717,0,0,0,0,0,3.125,6.1024
2013/12/31,6.0969,1.5258,0,0,0,0,0,3.078,6.0969
2014/1/2,6.099,1.6108,0,0,0,0,0,3.051,6.099
2014/1/3,6.1039,1.6435,0,0,0,0,0,2.926,6.1039
2014/1/6,6.1059,1.6989,0,0,0,0,0,2.84,6.1059
2014/1/7,6.1042,1.701,0,0,0,0,0,2.805,6.1042
2014/1/8,6.1079,1.6009,0,0,0,0,0,2.76,6.1079
2014/1/9,6.1109,1.6279,0,0,0,0,0,2.724,6.1109
2014/1/10,6.1008,1.7416,0,0,0,0,0,2.696,6.1008
2014/1/13,6.095,1.768,0,0,0,0,0,2.668,6.095
2014/1/14,6.093,1.729,0,0,0,0,0,2.6695,6.093
2014/1/15,6.1005,1.6593,0,0,0,0,0,2.6813,6.1005
2014/1/16,6.1065,1.7461,0,0,0,0,0,2.7023,6.1065
2014/1/17,6.1041,1.7759,0,0,0,0,0,2.747,6.1041
2014/1/21,6.1066,1.7103,0,0,0,0,0,3.571,6.1066
2014/1/22,6.1087,1.6353,0,0,0,0,0,3.606,6.1087
2014/1/23,6.1107,1.7035,0,0,0,0,0,3.63,6.1107
2014/1/24,6.1035,1.7933,0,0,0,0,0,3.6493,6.1035
2014/1/27,6.1022,1.7302,0,0,0,0,0,4.464,6.1022
2014/1/28,6.1053,1.7507,0.01536376,0.0084,3.767735305,2.5,1.1,4.7777,6.1053
2014/1/29,6.1073,1.8312,0,0,0,0,0,4.73,6.1073
2014/1/30,6.105,1.8049,0,0,0,0,0,4.365,6.105
2014/2/7,6.1089,1.7941,0,0,0,0,0,4.21,6.1089
2014/2/10,6.1083,1.8141,0,0,0,0,0,4.2335,6.1083
2014/2/11,6.1069,1.7621,0,0,0,0,0,4.077,6.1069
2014/2/12,6.1078,1.7153,0,0,0,0,0,4.005,6.1078
2014/2/13,6.11,1.7443,0,0,0,0,0,3.609,6.11
2014/2/14,6.107,1.7331,0,0,0,0,0,3.218,6.107
2014/2/18,6.1073,1.8295,0,0,0,0,0,2.61,6.1073
2014/2/19,6.1103,1.8145,0,0,0,0,0,2.333,6.1103
2014/2/20,6.1146,1.7816,0,0,0,0,0,1.911,6.1146
2014/2/21,6.1176,1.7914,0,0,0,0,0,1.694,6.1176
2014/2/24,6.1189,1.7426,0,0,0,0,0,1.63,6.1189
2014/2/25,6.1184,1.7306,0,0,0,0,0,1.65,6.1184
2014/2/26,6.1192,1.7836,0,0,0,0,0,1.68,6.1192
2014/2/27,6.1224,1.7506,0,0,0,0,0,1.68,6.1224
2014/2/28,6.1214,1.7786,0.007387628,0.0034,3.800811565,2,1.5,1.7858,6.1214
2014/3/3,6.119,1.8546,0,0,0,0,0,2.015,6.119
2014/3/4,6.1236,1.8016,0,0,0,0,0,2.013,6.1236
2014/3/5,6.1257,1.8096,0,0,0,0,0,2.01,6.1257
2014/3/6,6.1249,1.7755,0,0,0,0,0,1.9747,6.1249
2014/3/7,6.1201,1.7242,0,0,0,0,0,1.9148,6.1201
2014/3/10,6.1312,1.7253,0,0,0,0,0,1.839,6.1312
2014/3/11,6.1327,1.7425,0,0,0,0,0,1.793,6.1327
2014/3/12,6.1343,1.7704,0,0,0,0,0,1.82,6.1343
2014/3/13,6.132,1.8574,0,0,0,0,0,1.88,6.132
2014/3/14,6.1346,1.8364,0,0,0,0,0,1.7965,6.1346
2014/3/17,6.1321,1.788,0,0,0,0,0,1.789,6.1321
2014/3/18,6.1341,1.8355,0,0,0,0,0,1.97,6.1341
2014/3/19,6.1351,1.7365,0,0,0,0,0,2.7225,6.1351
2014/3/20,6.146,1.7465,0,0,0,0,0,2.931,6.146
2014/3/21,6.1475,1.7584,0,0,0,0,0,2.42,6.1475
2014/3/24,6.1452,1.7848,0,0,0,0,0,2.41,6.1452
2014/3/25,6.1426,1.7692,0,0,0,0,0,2.41,6.1426
2014/3/26,6.144,1.8052,0,0,0,0,0,2.44,6.144
2014/3/27,6.1465,1.8279,0,0,0,0,0,2.578,6.1465
2014/3/28,6.149,1.7874,0.025534547,0.0047,3.830364363,2.4,2,2.67,6.149
2014/3/31,6.1521,1.7814,0,0,0,0,0,2.74,6.1521
2014/4/1,6.1503,1.7404,0,0,0,0,0,2.786,6.1503
2014/4/2,6.1493,1.6844,0,0,0,0,0,2.86,6.1493
2014/4/3,6.152,1.6894,0,0,0,0,0,2.87,6.152
2014/4/4,6.1557,1.7644,0,0,0,0,0,2.683,6.1557
2014/4/8,6.1527,1.7669,0,0,0,0,0,2.633,6.1527
2014/4/9,6.149,1.7841,0,0,0,0,0,2.66,6.149
2014/4/10,6.151,1.8101,0,0,0,0,0,2.66,6.151
2014/4/11,6.1495,1.8241,0,0,0,0,0,2.66,6.1495
2014/4/14,6.1531,1.7748,0,0,0,0,0,2.549,6.1531
2014/4/15,6.1571,1.7701,0,0,0,0,0,2.349,6.1571
2014/4/16,6.1589,1.7251,0,0,0,0,0,2.208,6.1589
2014/4/17,6.1575,1.5539,0,0,0,0,0,2.091,6.1575
2014/4/21,6.1591,1.5847,0,0,0,0,0,1.88,6.1591
2014/4/22,6.161,1.5887,0,0,0,0,0,1.8262,6.161
2014/4/23,6.1599,1.6367,0,0,0,0,0,1.863,6.1599
2014/4/24,6.1589,1.6574,0,0,0,0,0,2.203,6.1589
2014/4/25,6.1576,1.6634,0,0,0,0,0,2.22,6.1576
2014/4/28,6.1565,1.6221,0.006978547,0.0059,3.835269292,1.8,2.1,2.316,6.1565
2014/4/29,6.1556,1.6232,0,0,0,0,0,2.504,6.1556
2014/4/30,6.158,1.6542,0,0,0,0,0,2.41,6.158
2014/5/5,6.156,1.6942,0,0,0,0,0,2.28,6.156
2014/5/6,6.1565,1.6873,0,0,0,0,0,2.28,6.1565
2014/5/7,6.1542,1.6903,0,0,0,0,0,2.29,6.1542
2014/5/8,6.1557,1.6193,0,0,0,0,0,2.15,6.1557
2014/5/9,6.1581,1.4975,0,0,0,0,0,2.1405,6.1581
2014/5/12,6.1625,1.4595,0,0,0,0,0,2.1335,6.1625
2014/5/13,6.1636,1.5395,0,0,0,0,0,2.26,6.1636
2014/5/14,6.1653,1.6224,0,0,0,0,0,2.2866,6.1653
2014/5/15,6.164,1.6955,0,0,0,0,0,2.26,6.164
2014/5/16,6.1628,1.6689,0,0,0,0,0,2.28,6.1628
2014/5/19,6.1636,1.6258,0,0,0,0,0,2.306,6.1636
2014/5/20,6.1626,1.663,0,0,0,0,0,2.337,6.1626
2014/5/21,6.1645,1.643,0,0,0,0,0,2.438,6.1645
2014/5/22,6.1658,1.623,0,0,0,0,0,2.42,6.1658
2014/5/23,6.1681,1.6214,0,0,0,0,0,2.44,6.1681
2014/5/27,6.1687,1.6394,0,0,0,0,0,2.451,6.1687
2014/5/28,6.1694,1.7007,0.011550308,0.0045,3.844244493,2.5,2.1,2.42,6.1694
2014/5/29,6.1705,1.6459,0,0,0,0,0,2.42,6.1705
2014/5/30,6.1695,1.5964,0,0,0,0,0,2.49,6.1695
2014/6/3,6.171,1.4224,0,0,0,0,0,2.421,6.171
2014/6/4,6.1693,1.4054,0,0,0,0,0,2.471,6.1693
2014/6/5,6.1708,1.4474,0,0,0,0,0,2.486,6.1708
2014/6/6,6.1623,1.4644,0,0,0,0,0,2.4908,6.1623
2014/6/9,6.1485,1.4634,0,0,0,0,0,2.49,6.1485
2014/6/10,6.1451,1.4214,0,0,0,0,0,2.48,6.1451
2014/6/11,6.1506,1.4214,0,0,0,0,0,2.502,6.1506
2014/6/12,6.1516,1.467,0,0,0,0,0,2.507,6.1516
2014/6/13,6.1503,1.476,0,0,0,0,0,2.5,6.1503
2014/6/16,6.1537,1.467,0,0,0,0,0,2.5,6.1537
2014/6/17,6.1529,1.401,0,0,0,0,0,2.5,6.1529
2014/6/18,6.1559,1.464,0,0,0,0,0,2.539,6.1559
2014/6/19,6.1531,1.4198,0,0,0,0,0,2.598,6.1531
2014/6/20,6.1524,1.4435,0,0,0,0,0,2.659,6.1524
2014/6/23,6.1557,1.4255,0,0,0,0,0,2.655,6.1557
2014/6/24,6.1545,1.4745,0,0,0,0,0,2.871,6.1545
2014/6/25,6.1555,1.4947,0,0,0,0,0,2.895,6.1555
2014/6/26,6.1538,1.5152,0,0,0,0,0,2.874,6.1538
2014/6/27,6.1543,1.5125,0.023090586,0.005,3.818303725,2.3,2,2.785,6.1543
2014/6/30,6.1528,1.5292,0,0,0,0,0,2.823,6.1528
2014/7/1,6.1523,1.5142,0,0,0,0,0,2.917,6.1523
2014/7/2,6.1549,1.4932,0,0,0,0,0,2.92,6.1549
2014/7/3,6.1581,1.5093,0,0,0,0,0,2.87,6.1581
2014/7/7,6.1658,1.5072,0,0,0,0,0,2.852,6.1658
2014/7/8,6.1626,1.5572,0,0,0,0,0,3.163,6.1626
2014/7/9,6.1565,1.5716,0,0,0,0,0,3.261,6.1565
2014/7/10,6.1443,1.5918,0,0,0,0,0,3.21,6.1443
2014/7/11,6.1469,1.6038,0,0,0,0,0,3.195,6.1469
2014/7/14,6.1485,1.5828,0,0,0,0,0,3.165,6.1485
2014/7/15,6.149,1.6051,0,0,0,0,0,3.128,6.149
2014/7/16,6.1535,1.6871,0,0,0,0,0,3.1572,6.1535
2014/7/17,6.1564,1.825,0,0,0,0,0,3.1565,6.1564
2014/7/18,6.1568,1.8199,0,0,0,0,0,3.155,6.1568
2014/7/21,6.1547,1.8327,0,0,0,0,0,3.218,6.1547
2014/7/22,6.1544,1.8057,0,0,0,0,0,3.163,6.1544
2014/7/23,6.1572,1.8277,0,0,0,0,0,3.205,6.1572
2014/7/24,6.1579,1.7947,0,0,0,0,0,3.223,6.1579
2014/7/25,6.1597,1.8041,0,0,0,0,0,3.258,6.1597
2014/7/28,6.1622,1.7843,-0.012731481,0.0025,3.820766298,2.3,1.7,3.214,6.1622
2014/7/29,6.1615,1.8185,0,0,0,0,0,3.1603,6.1615
2014/7/30,6.1645,1.7305,0,0,0,0,0,3.1602,6.1645
2014/7/31,6.1675,1.7035,0,0,0,0,0,3.124,6.1675
2014/8/1,6.1681,1.7629,0,0,0,0,0,3.106,6.1681
2014/8/4,6.1661,1.768,0,0,0,0,0,3.092,6.1661
2014/8/5,6.1655,1.7686,0,0,0,0,0,3.055,6.1655
2014/8/6,6.1681,1.7773,0,0,0,0,0,2.961,6.1681
2014/8/7,6.167,1.8473,0,0,0,0,0,2.95,6.167
2014/8/8,6.1562,1.8492,0,0,0,0,0,2.911,6.1562
2014/8/11,6.1522,1.8525,0,0,0,0,0,2.865,6.1522
2014/8/12,6.1517,1.8325,0,0,0,0,0,2.826,6.1517
2014/8/13,6.1533,1.835,0,0,0,0,0,2.802,6.1533
2014/8/14,6.1545,1.807,0,0,0,0,0,2.798,6.1545
2014/8/15,6.1538,1.8592,0,0,0,0,0,2.799,6.1538
